   2   63 -2.60000e-001  4.71000e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   6    8 -2.43093e+002  3.84535e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   6   10 -2.88703e+002  3.88332e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   6   24 -2.18481e+002  3.02542e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   6   28 -3.36017e+001  6.88492e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   7   10  2.23840e+001 -2.72930e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   7   34  1.40817e+002 -1.09318e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   7   41 -1.97700e+002  1.56320e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   7   61 -6.32580e+000  4.02896e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8    9  4.31959e+001 -3.91959e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   10  1.00629e+001 -2.24151e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   11 -1.24456e+001 -9.23200e-001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   29 -2.35330e+002  3.36060e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   32 -9.14960e+001  1.25610e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   34 -1.79250e+002  2.45520e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   37  2.41901e+001 -1.89369e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   38 -4.88064e+001  7.16817e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   39  1.34962e+001 -6.55510e+000  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   40  1.55539e+002 -5.04010e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   41  8.69160e+002 -4.36470e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   61 -2.42320e+002  3.66240e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8  100  3.23299e+002 -2.37092e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   11  4.52111e+002 -3.52425e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   12  3.51659e+002 -3.27330e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   14 -9.46950e+001  1.18560e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   15 -1.40440e+002  1.69360e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   20  5.73467e+001 -2.78332e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   35 -8.10190e+000  2.03627e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   37  2.48438e+001 -2.44953e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   38 -3.17696e+002  4.33009e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   39 -2.67290e+002  3.31500e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   40  2.74786e+002 -1.64372e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   41  6.26301e+001 -1.92546e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   44  5.69323e+001 -3.59820e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
